RR_FLR_SMBR_W2,RR_SMBR_RR_W1,RR_SMBR_RR_T1,R_SUPT_T2,FR_SMBR_T1,RR_SMBR_FR_T2,R_SUPT_W2,FR_SMBR_T2,RR_FLR_SMBR_W1,ROOF_XMBR_NO2_T1,SSILL_T1,RR_SMBR_RR_W2,FR_SMBR_W2,FR_SMBR_W1,RR_FLR_SMBR_T1,BPOST_04_W1,RR_SMBR_FR_W2,FREQ
46.320525,71.320861,3.0857997,1.4353604,4.0304037,6.0746824,93.890837,1.5405827,127.67106,1.2759248,2.0696983,63.797255,123.73918,71.65353,1.3731472,204.96357,56.169342,54.96783
49.76743,78.426149,3.2178841,1.7575675,3.4904079,3.892456,53.985714,1.2381326,114.72013,1.4918249,2.1146111,70.956528,140.84304,75.454876,1.2656899,214.00402,83.142995,55.31621
50.60968,69.361496,4.0095702,2.0633642,3.6805526,4.4553533,58.546634,1.626406,119.98155,1.5192557,1.4352641,56.501232,148.37232,72.424914,1.7259399,154.0924,91.035443,54.57372
78.281281,62.964008,3.8693738,1.5183414,3.0955879,5.6315665,89.776983,1.2329888,105.23062,1.4894081,2.2554267,47.533286,121.27359,51.858214,1.176707,214.98772,64.043791,55.54245
50.609479,83.761645,3.7414925,2.3753958,3.9114379,5.1233863,81.382794,1.3542826,115.36468,1.0961076,2.0644231,62.344192,138.45289,45.424129,1.6464813,150.54126,55.440388,55.23406
55.641891,75.41271,3.6418684,2.3323674,2.47104,4.5832968,87.823761,1.3277796,116.81431,1.2200478,2.2778495,40.351261,148.48327,55.034795,1.10973,148.66472,94.142876,54.56507
70.110289,94.720919,3.3227938,1.792688,4.1741674,6.5811238,51.365278,1.8671241,107.38535,0.9080668,2.0757919,45.873216,101.0435,49.525343,1.1204327,176.92924,54.162181,55.66409
60.278676,83.931127,2.4890792,1.3650968,3.3971114,3.8446759,88.75814,1.5392784,77.382038,1.228197,1.8116321,47.811303,118.0579,74.798844,1.1864526,133.14981,60.199709,55.48023
68.273723,67.13551,2.9594239,1.6049256,3.3731748,5.8112572,60.562418,1.6676892,90.74551,1.4289815,1.5077355,39.723766,110.9416,77.060149,1.3789275,175.9731,80.544684,55.03084
45.801651,103.62732,2.3652437,1.7547258,2.5778157,6.5723857,84.201499,1.236673,111.62848,1.2323928,2.0379741,41.682864,142.87219,62.361265,1.1240476,182.20152,62.423991,55.56068
60.905553,87.032946,2.4138037,2.4329641,4.2323052,6.1749771,73.708171,1.6006253,128.91042,1.4552514,1.6896819,64.45547,155.19026,71.42179,1.3095962,165.30426,84.413913,54.81492
46.234186,86.989161,3.588412,1.7611802,2.5166209,3.8579258,58.104504,1.5863281,118.77957,1.1422976,2.1537541,42.701715,130.48032,53.808464,1.6669329,162.61249,57.536214,55.4005
69.737676,78.719878,3.8827694,2.047729,2.9131736,4.9889126,85.197983,1.3073286,116.60084,1.2616883,1.4113381,69.945257,105.43462,69.2398,1.5958193,178.02018,74.766061,55.95961
47.049689,81.475481,3.9405212,2.2565899,2.6951115,6.3988226,59.459232,1.2856082,96.794912,1.132251,2.0814575,62.166926,122.264,55.252522,1.6290782,161.39159,57.572042,54.97879
45.824037,88.483909,3.6602958,1.7849086,2.4929914,5.232584,82.651445,1.3579642,87.386287,1.094892,1.6565403,48.669625,144.50241,69.414859,1.5776477,127.79491,74.871963,54.76934
77.17736,78.793112,3.2261111,1.5845756,2.6078997,4.0188325,73.241061,1.1963228,98.70209,1.2817835,1.9292192,42.114192,136.22933,52.164079,1.3884728,194.08239,77.449696,56.12844
74.026629,91.160663,2.6784622,1.8477643,2.7942078,4.0376165,72.689939,1.1210284,104.29446,1.0818711,1.4060629,68.492194,120.14833,43.010399,1.0291534,123.59787,74.037107,56.59482
59.730118,82.89138,2.9728196,2.1343131,3.1907605,5.1686033,55.983418,1.7420289,102.11573,1.2012618,1.8036469,62.135737,95.102624,58.441735,1.7980397,139.00556,91.266954,55.92609
61.294956,63.793029,3.8475763,2.0575595,4.4437173,5.3066045,92.36925,1.3014784,109.91503,1.1092256,1.7954782,56.491628,114.87196,50.106278,1.5942086,118.29761,61.865556,54.859
48.736642,86.808542,2.2192137,1.5766765,2.4777918,3.9848162,86.324898,1.5259335,78.14555,1.4357294,2.2963583,57.902168,123.15362,76.779321,1.0004304,188.47776,53.933937,55.5107
78.315582,103.60145,3.334155,1.6477997,2.675242,6.1463205,60.181896,1.8347283,91.98808,0.9020539,1.4007877,67.039132,134.86204,52.780999,1.3024875,168.77557,73.308153,56.2167
48.791213,66.492875,3.7527776,1.9596277,2.6707989,5.7538274,53.560207,1.2460486,76.623591,0.8722062,1.3356908,51.201472,126.14775,55.390182,1.5826735,140.02364,76.514825,55.04001
49.722561,87.062882,3.9228697,2.2208973,3.4683474,5.3482941,70.568853,1.2767293,87.630614,1.1408353,2.1959557,54.326216,84.770631,47.643669,1.1602602,199.59094,63.367847,54.42598
60.325499,91.777362,2.8657254,1.4727191,3.1524413,4.7229679,90.344645,1.0705118,134.10981,0.8748389,1.6548105,47.979714,124.77317,43.64367,1.2244361,147.39618,69.722447,56.03887
44.804535,66.242232,3.9898478,1.4478351,2.5562761,5.1950245,91.473852,1.6484281,79.6817,1.4422367,1.3955125,65.586069,149.57575,62.551598,1.5758215,213.95326,72.579199,54.46028
66.999014,62.195161,3.6478097,2.3646772,4.0859211,4.2746205,70.527924,1.0875228,98.854035,1.4078395,2.3761601,55.515351,150.47278,69.493917,1.2455913,177.24065,68.349521,55.03038
73.318386,100.58009,2.7813374,2.348609,4.2614561,3.874135,83.465121,1.6432844,134.99219,1.4398199,1.5363282,42.162828,130.0063,74.954936,1.4868387,214.93696,53.479994,55.22669
66.623425,65.783385,2.7503057,2.156077,3.6275661,5.6563355,54.783717,1.5831008,109.76262,0.9311704,2.2344931,66.330555,130.42987,49.95905,1.3844789,214.18291,77.556612,55.47012
61.159769,103.63831,2.5713838,2.4476582,3.1511052,3.8315046,66.41407,1.6799289,76.4136,0.9013228,1.4218885,39.251382,148.00719,49.698601,1.0491511,187.26479,76.223969,55.36403
62.887912,82.265924,3.0086649,1.9315422,3.2894925,5.8998581,75.950087,1.4988924,108.43328,0.9831649,2.2597092,44.698587,146.73309,75.042387,1.5905728,210.45468,66.29826,55.17111
74.858481,99.164406,3.4453491,1.9909845,4.0403373,3.7584151,73.673892,1.7069176,125.68214,1.3519625,1.9471471,44.755669,110.55855,74.224155,1.5775351,178.09084,52.503408,55.69482
76.872772,106.84781,2.661836,2.4188958,4.4494938,6.4138689,57.263679,1.2606303,77.729538,1.4713532,2.0647437,72.060419,150.71217,48.89562,1.0471372,170.19716,80.001748,55.94282
73.955711,67.649201,2.5943515,2.1266641,2.6126466,3.5853355,53.91324,1.4021086,94.6602,1.1639029,1.5957693,59.125946,89.652052,43.594135,1.5418358,176.60877,94.188387,56.23958
51.152212,107.80981,3.521434,1.3942424,3.4286921,4.0111954,80.999505,1.2146292,126.72849,0.8408962,1.8141973,65.041862,137.6752,74.900536,1.2513716,148.25017,92.724862,55.2664
61.25869,75.70415,2.497289,2.2713813,2.7918325,4.193168,75.31999,1.904467,99.206665,1.5327786,2.2020251,45.451363,104.11551,52.177337,1.5313752,196.60296,59.828619,55.56659
81.584042,77.907246,2.9758137,2.2222809,4.2878225,4.3749153,94.145258,1.1475654,100.0934,0.8671661,1.9961436,56.173566,109.92386,69.262177,1.1820403,137.58134,52.194092,55.37235
66.912675,77.863461,2.2904221,1.550497,2.5721382,5.1178639,78.541591,1.1332682,89.96255,1.2742123,2.4602159,68.019811,85.213923,51.648851,1.539377,134.88957,69.716393,56.18519
52.616164,69.594178,2.5847794,1.8370458,2.968691,6.2488507,61.83507,1.7542687,87.783817,1.393603,1.7177999,61.663353,132.16822,67.080187,1.4682634,150.29726,86.94624,55.01863
57.278668,72.1527,2.7194247,1.4092839,3.5908125,4.5423641,76.765122,1.1525727,119.8329,1.3335125,2.4325802,39.404457,133.60561,68.401124,1.6367264,174.91747,77.643747,55.37262
51.513945,68.496133,3.2742026,1.9863296,4.0747494,4.9362639,54.945767,1.3781444,111.45426,1.224417,1.7541516,47.961249,131.90738,50.131031,1.5128812,137.54613,57.034292,55.18552
71.201628,90.304246,2.9461149,1.3505324,2.4531724,4.1665679,66.033548,1.846968,77.65617,1.0943951,2.4549407,66.566748,99.927634,61.419451,1.8127111,180.06726,68.987439,56.3032
56.905117,82.034963,3.2404722,1.6370812,2.8497252,5.2975547,93.127026,1.5679685,140.27744,1.2137858,1.7125247,60.21029,146.88193,76.850786,1.7415975,195.47495,86.217286,55.62532
80.408607,73.765681,3.5348296,1.92363,3.2462779,6.4285415,76.420505,1.288969,138.0987,1.3331765,2.1101087,53.853832,121.83623,56.282122,1.6704838,210.88264,59.047133,56.05709
67.751925,98.729159,2.63011,1.9729983,4.1888467,4.5856125,64.144909,1.3304828,104.3776,0.9757957,2.0850164,60.08129,121.36875,45.836303,1.6537096,203.37893,84.71027,56.37331
56.778009,73.732282,2.2316821,1.6297341,3.3903251,6.4692909,52.974077,1.0783167,101.72585,1.1307501,2.4164214,56.012334,114.47346,51.712381,1.03182,134.69468,90.312258,55.24082
72.33985,65.312581,3.0541587,1.4137565,2.5205146,6.2940559,52.974382,1.5853735,135.74216,1.4346655,1.9265092,57.891688,98.560343,62.03637,1.7267258,154.76044,64.845896,55.79083
71.207976,76.783565,3.5466142,1.5365622,4.1434386,6.4545147,57.301389,1.4898703,111.60908,1.0041209,2.3917288,70.649124,126.79385,68.105602,1.8032088,144.96797,85.33036,55.50264
70.401049,77.937183,2.6248797,2.0102141,3.5238648,6.6082322,91.00594,1.7236694,123.61359,1.27275,1.3624175,46.044312,111.50423,45.484056,1.0327043,171.86802,75.548026,55.32263
62.437291,79.316221,2.4199493,2.2280788,3.5436505,4.6328288,81.297951,1.4348895,79.708886,1.342492,2.2035061,40.200872,143.1977,51.755667,1.4550021,130.99276,61.927122,55.44873
65.483024,106.91653,2.6918578,2.3771519,2.6117935,6.4549626,68.110939,1.1953682,115.66468,0.8541514,1.7019743,57.304165,104.30935,60.391985,1.4482656,186.23034,84.759378,56.00132
79.277448,60.69944,2.9149821,1.9208237,3.4639757,5.0510923,65.095218,1.2321326,91.922633,1.2948968,1.4314462,71.469745,86.752979,63.112175,1.1896828,137.55406,79.207393,55.79292
53.324407,60.17475,2.4819042,1.3362012,3.6014426,6.4123323,94.859888,1.2320127,121.88608,1.0356543,1.5875346,54.39272,122.31025,71.13565,1.0105781,158.55817,63.103353,55.13965
44.88505,73.582351,3.7509173,2.0500782,3.3809623,4.5635175,94.102174,1.66578,124.67068,1.2937173,2.1932457,70.103712,119.10164,57.515961,1.4985132,160.269,95.164047,54.56208
81.838258,94.512609,3.1333939,2.2369751,3.2066226,5.0914428,86.851157,1.226869,112.39658,1.0332374,1.7283503,64.569478,102.7408,47.538988,1.7615952,159.54187,88.404148,55.87453
54.166456,65.510246,3.0055125,1.9540294,4.0224726,4.5832626,78.456968,1.3481627,122.53063,1.359937,1.5373466,45.780384,119.92009,77.104903,1.3913695,194.69542,79.800745,55.09844
47.511708,62.667073,3.4369775,1.5416008,2.9091661,4.6592499,72.988386,1.3412887,122.07486,0.8634669,1.7953717,43.651205,125.67083,55.86553,1.2327839,205.94046,87.639367,54.88887
56.175457,93.179362,3.0033478,2.0178632,4.1019787,5.1315,93.076118,1.1635897,131.06912,1.3101089,1.5702951,49.054102,116.9548,60.331656,1.2889082,134.26481,72.626593,55.56996
48.327211,106.95339,3.7890866,2.0370104,3.0876568,4.1401468,74.343113,1.9405688,100.0902,0.8534202,1.7230751,63.116416,117.45451,57.309587,1.1949293,204.71956,87.675194,54.9727
71.8307,98.684111,2.223444,2.3235592,3.4842095,5.2711335,57.636592,1.6615693,97.911465,0.9728109,2.1206591,56.759958,92.408803,72.740923,1.1238157,120.52725,60.505041,55.71452
70.112615,106.50238,2.9734358,1.4455898,3.0466658,6.0954365,70.09307,1.5908669,131.4637,1.3332887,1.9283412,57.06468,151.09381,60.700767,1.2000741,174.28428,90.705405,55.88438
47.369005,95.851794,2.8910842,1.6583051,3.5964699,5.3851194,69.552101,1.10365,116.46761,1.4056909,2.0402041,50.592674,87.546177,52.935426,1.0752434,120.99726,95.630378,54.9736
49.791163,68.737761,2.8524321,1.3398139,2.6276556,6.3778021,55.178678,1.5802082,125.94553,1.406127,1.6266776,59.737907,111.94752,49.489238,1.4118211,206.76664,81.896571,55.42532
73.294653,60.468479,3.1467895,1.6263626,3.0242084,4.4487889,82.272157,1.3012087,123.76679,1.5255177,2.0242616,53.381449,86.90182,64.920574,1.3407075,122.57433,54.726418,55.79818
77.746334,84.615604,3.9603252,2.3038938,4.4103488,3.8501803,67.554023,1.4900603,80.871859,1.4956701,2.0458712,68.355675,131.32951,72.594351,1.2912658,179.64584,61.343618,55.22437
50.973066,106.01287,2.4800375,1.8421734,4.1351634,6.540929,63.065135,1.3724623,130.84287,1.4768792,1.7475108,59.254211,125.59632,68.839849,1.8011603,198.10668,63.051069,55.92966
54.080116,81.178546,3.5081249,2.2798492,2.5086898,5.426506,86.470635,1.3939081,113.63915,1.2263098,1.6214024,58.284844,126.66124,59.259838,1.6851552,152.34434,81.167617,55.09475
77.583606,72.909264,3.8024823,1.426398,2.9052425,6.5574928,69.764113,1.1149086,111.46041,1.3457005,2.0189864,51.928386,101.61553,74.691173,1.6140416,167.75203,53.997464,56.01726
63.287095,64.639981,2.2368396,1.7129468,3.3017953,4.6284796,53.057592,1.7359091,109.28168,1.4650912,2.4165704,45.571928,148.56983,54.122509,1.5429279,183.15971,71.227311,55.45908
78.283596,104.80059,3.1639221,2.1205251,4.1178408,5.0543395,80.143857,1.5484297,76.549969,1.1420845,1.4949985,51.487844,124.59298,49.428909,1.2524637,154.80112,69.763787,55.53837
77.456498,64.606582,2.7936922,1.4190509,3.4458425,4.6692291,73.411164,1.5252568,137.70883,1.2626648,1.5828831,47.73043,141.20707,49.552768,1.7442641,206.57176,58.092436,55.9309
80.563548,89.57226,3.8217796,1.8567267,3.9193689,6.6148061,53.016663,1.5467026,120.5051,1.0120954,1.4567748,46.761063,142.27198,75.972756,1.628259,160.80942,76.208985,55.5231
56.532503,66.033922,3.8004478,1.8921221,3.6887314,3.7053435,83.159731,1.908173,84.692932,0.8474074,2.1880709,50.682331,151.27305,60.565243,1.376984,196.56589,62.421166,54.65739
53.279538,68.811483,3.1868898,1.7995309,3.5793822,4.8081704,67.643027,1.2706094,94.796569,1.4046647,1.6688792,71.362408,138.23783,43.324443,1.7451484,144.1451,87.728204,55.3002
74.165006,68.986623,2.2084562,2.2066665,4.1421194,4.8963757,86.257692,1.3277983,135.31997,1.2164796,2.0925903,57.577428,93.077598,77.777746,1.1558015,154.91218,62.039,55.46621
74.452862,84.701233,2.4984315,1.9378936,3.185104,4.5902065,67.008736,1.7983769,132.3853,1.219771,1.6693702,54.945908,84.280564,44.595277,1.5997907,150.67402,60.874553,56.51366
70.555991,93.743762,2.9118298,1.9433109,4.1969559,3.7344968,67.602098,1.0814029,106.01999,0.9516689,1.8490836,72.551542,131.93998,65.174691,0.9904795,121.7948,92.709878,55.97724
45.484985,76.388165,3.9673973,1.5526585,3.9659725,6.4641419,78.498548,1.5050802,120.07572,1.026208,1.3910264,60.435695,106.52492,42.413287,1.0460138,163.38994,95.626701,54.31709
60.265065,61.239784,2.8818681,1.3487607,3.9759996,3.8899895,78.206378,1.4849575,126.47449,1.1949998,2.0132024,41.313348,85.046711,73.705598,1.683481,174.34744,93.967126,55.02263
64.716746,85.386909,3.6954039,2.0262919,3.26214,6.3513809,63.488244,1.673809,83.579555,1.1651521,2.034812,56.287574,129.4744,45.379375,1.6340393,131.81894,56.184327,55.32669
49.499734,72.799168,3.3619117,2.2296928,2.7346531,3.7223888,75.488861,1.3807137,80.133644,1.3263365,1.4800045,40.347201,129.67566,58.849291,1.2347244,133.20059,92.798013,54.77048
61.107731,60.344048,2.5387774,1.7629363,3.3169765,5.189502,88.63265,1.4274137,119.07957,0.9003414,1.7913053,71.261688,96.336783,68.77632,1.4687173,198.30156,86.855204,55.54814
44.942912,93.868193,3.5198418,1.8067372,3.9041877,6.0537837,61.241605,1.855198,110.70721,0.8568452,2.0820399,54.671303,122.50502,61.318944,1.7024697,145.66757,60.581092,54.82012
69.005699,97.827694,2.4910967,1.8263273,3.1431742,5.4000849,94.7802,1.4875089,136.07318,0.9853349,2.0295368,54.834511,144.18811,55.149974,1.0673734,176.99664,55.455372,55.96588
54.709189,89.558412,2.785454,2.1128761,3.5397269,6.5310717,78.073679,1.2085094,133.89444,1.1047256,2.4271208,48.478053,119.1424,70.58131,0.9962597,192.40433,72.685219,55.10485
52.935749,76.207649,2.5086114,2.0088023,3.9638177,5.3565097,87.869943,1.2702223,84.550584,1.5565848,1.3333293,43.27267,103.38146,44.017289,1.0204878,196.91282,58.881251,55.02284
73.620383,97.044511,3.9620911,2.0059419,2.496865,4.5589562,76.166887,1.2024427,91.536136,1.0179541,2.4562957,58.678,154.76213,56.483305,1.6435846,149.92824,53.089339,55.86386
70.469652,59.612062,3.4144421,2.2691307,2.683173,4.5777402,75.615765,1.1271483,97.128505,1.5380417,1.9331394,51.456003,138.68113,47.329625,1.2842652,179.04372,94.07675,54.95355
56.173141,101.14278,3.7087995,1.4156795,3.0797257,5.708727,58.909244,1.7481488,94.949772,0.9374324,2.3307234,45.099545,113.63542,62.760961,1.2131516,194.45141,66.906597,55.305
80.787899,62.523479,2.7125554,2.086037,3.8865009,4.3361759,91.044245,1.0529641,102.18329,0.9075848,1.6446491,66.628814,92.700863,70.77678,1.3163022,147.8074,68.176734,55.84689
51.629972,72.096632,2.8955265,1.6009499,4.2798915,5.9434955,78.711388,1.8551454,94.952976,0.9511783,1.463792,71.756695,106.10478,74.71355,1.2002626,127.31319,75.825495,55.03468
60.462094,63.783564,2.5044923,2.3557148,2.9607599,4.757431,90.2012,1.5618487,82.643392,1.4776152,2.3254482,43.646482,128.34913,72.53156,1.4864856,140.0291,66.177643,54.74809
46.165584,105.31428,2.7988497,1.5022636,3.3573127,5.8884178,73.494679,1.2828492,80.464659,0.8770059,1.5830322,70.890024,103.30343,51.962896,1.415372,155.43679,83.40749,55.46471
79.693856,72.782308,2.2324989,1.6893482,4.3569275,4.64467,75.190897,1.7305775,110.94723,0.8965594,1.8292338,39.498361,151.29861,75.497648,1.2345111,208.05811,71.135268,55.26741
67.830874,85.029685,3.1304704,2.3025138,2.7119273,6.418264,90.218543,1.7445335,107.77472,1.3791525,1.474308,67.671391,134.87829,52.973166,1.7968891,172.41642,58.510666,55.57353
67.97518,62.346006,2.4758758,2.0220494,4.2363568,4.2749649,54.779915,1.9035378,120.73692,1.0097583,1.627771,52.402805,119.83555,73.075458,1.7483871,212.73033,64.358066,55.51849
73.958026,59.685784,3.7488998,1.5888478,3.6348996,6.0681085,88.080114,1.7175495,130.77955,1.5365794,1.975341,63.080504,92.971435,77.16483,1.6175925,116.42217,55.508383,55.46847
55.962963,88.656946,2.6464407,1.966205,2.4940544,4.2855441,64.90897,1.3655355,100.79002,1.1142648,2.3716412,43.231275,141.96176,43.894981,1.2499235,166.02204,87.830321,55.56334
67.73099,92.887345,3.1794824,1.4460789,3.8559205,3.8634482,60.945707,1.8073425,79.3817,0.9641929,1.7579613,70.626096,111.71929,47.583742,1.7740372,178.26419,87.660209,56.28108
65.889269,101.03268,3.2682289,2.2189743,2.9091363,5.933623,64.633991,1.113954,128.423,0.9180684,1.7917415,67.118359,141.69555,46.919079,1.6738344,159.89997,61.307146,56.19141
58.828849,95.830948,2.4021266,2.1831291,4.4271926,6.1670983,59.153671,1.2627771,140.14654,1.2794715,1.7738417,69.071517,122.66381,61.513139,1.5159881,133.03194,53.615765,56.10379
47.595235,76.26121,2.3974139,1.8156087,3.3176574,4.5513191,83.925331,1.2207491,119.56253,1.2970668,2.3412738,48.00567,84.207998,43.219762,1.5064834,203.69602,68.364505,55.44523
50.525455,91.466528,3.5386531,2.1633992,3.419908,5.3894027,79.763335,1.7154688,77.792539,1.3351569,1.3880506,45.20321,148.51342,61.149759,1.1760237,147.60359,62.527256,54.45095
81.78622,101.01835,3.1007874,1.5522532,3.3724939,6.4494402,65.269737,1.8743538,90.26255,1.0322561,2.097767,62.979784,123.07038,66.616707,1.3411614,170.57864,54.635382,56.17738
47.798829,73.266898,2.9012154,1.6748494,3.99088,4.4787505,60.742208,1.5819207,87.761507,1.0751496,2.1346387,45.464989,108.98875,62.981317,1.3858696,162.43395,95.969368,54.83192
51.884188,88.701995,3.0531067,1.6156441,3.1986916,3.6000231,71.417287,1.934449,107.25615,1.1172496,2.3359986,46.552607,98.92171,52.990361,1.7798175,149.27371,67.635551,55.82524
75.387677,80.432712,3.3474641,1.9021929,3.5952443,4.7310098,54.710766,1.6554495,105.07742,1.2366403,1.5935826,40.196149,145.87601,68.421697,1.7087038,164.6814,84.865398,55.5485
79.38885,90.922121,3.7690234,1.8696737,4.4872297,3.9722789,81.236935,1.0828632,83.62102,1.2040388,2.1848007,60.176844,113.92537,44.284596,1.5680172,155.29903,69.89966,55.37645
65.847259,75.695707,3.2359794,1.3801844,3.0223996,5.3078491,67.186726,1.9049119,107.15191,1.1709892,2.2414839,44.86307,99.495849,58.168778,1.0194081,138.56017,89.448182,55.06557
74.15413,84.41729,3.3935872,1.6772945,3.8035755,6.2600779,55.442168,1.2573704,110.25489,1.0866733,1.4364403,72.674749,100.91332,69.162806,1.0543042,170.25437,92.66747,55.87932
71.142138,62.937713,3.0006864,1.4689834,4.2122294,5.0918496,61.125519,1.4769267,84.872751,1.1973572,1.3398913,67.792089,135.51635,68.15844,1.8050034,120.78069,78.061346,55.47894
44.811395,84.32972,3.882804,1.4737267,2.472207,4.6859753,68.034835,1.228776,89.993191,1.1807659,2.3645847,62.767238,123.49344,69.936155,1.7689776,164.87083,83.312071,55.26938
66.012952,106.58536,2.2744162,1.9509022,3.9786721,5.211326,57.090323,1.1691517,76.508735,1.2333702,1.6016556,45.504,147.52736,47.562497,1.0291879,155.81771,78.149637,56.01579
79.752093,92.635864,2.8256755,1.9870365,2.5515175,4.3001726,90.97353,1.3529761,76.597444,1.060644,1.9881015,41.335947,89.6843,51.422422,1.5867549,167.95237,68.998041,55.74089
64.146572,88.588792,2.4836374,1.7638786,4.0811625,6.4397687,70.027603,1.6920708,95.769779,1.0262468,1.828749,64.865228,90.58133,58.364741,1.2565247,131.23975,64.768362,55.42579
50.194889,59.312068,3.2669791,2.0378508,3.0804178,4.7665283,65.322003,1.6270328,124.16145,0.8907373,2.3216134,44.447751,121.82377,61.589982,1.481002,168.09485,93.145534,54.78836
80.890315,67.644199,2.9337193,2.0502606,2.6188597,6.4276606,77.914365,1.0913816,134.68343,1.4009144,1.45967,66.260886,88.317008,52.039341,1.5007696,142.64555,64.856498,56.26718
65.423533,79.55,2.7464294,1.355603,4.3708505,4.3202443,63.202911,1.7253269,122.88126,0.9571134,1.7269249,58.529506,139.89806,67.130974,1.440558,126.94377,93.833284,55.60076
