ROOF_RAIL_A_W1,ROOF_RAIL_A_W2,ROOF_RAIL_A_T1,ROOF_RAIL_A_T2,ROOF_RAIL_B_W1,ROOF_RAIL_B_W2,ROOF_RAIL_B_T1,ROOF_RAIL_B_T2,ROOF_RAIL_C_W1,ROOF_RAIL_C_W2,ROOF_RAIL_C_T1,ROOF_RAIL_C_T2,ROOF_RAIL_D_W1,ROOF_RAIL_D_W2,ROOF_RAIL_D_T1,ROOF_RAIL_D_T2,ROOF_XMBR_NO1_W1,ROOF_XMBR_NO1_W2,ROOF_XMBR_NO1_T1,ROOF_XMBR_NO1_T2,ROOF_XMBR_NO2_W1,ROOF_XMBR_NO2_W2,ROOF_XMBR_NO2_T1,ROOF_XMBR_NO2_T2,ROOF_XMBR_NO3_W1,ROOF_XMBR_NO3_W2,ROOF_XMBR_NO3_T1,ROOF_XMBR_NO3_T2,BPOST_01_W1,BPOST_01_W2,BPOST_01_T1,BPOST_01_T2,BPOST_02_W1,BPOST_02_W2,BPOST_02_T1,BPOST_02_T2,BPOST_03_W1,BPOST_03_W2,BPOST_03_T1,BPOST_03_T2,BPOST_04_W1,BPOST_04_W2,BPOST_04_T1,BPOST_04_T2,R_SUPT_W1,R_SUPT_W2,R_SUPT_T1,R_SUPT_T2,FR_SMBR_W1,FR_SMBR_W2,FR_SMBR_T1,FR_SMBR_T2,SEAT_SMBR_NO1_W1,SEAT_SMBR_NO1_W2,SEAT_SMBR_NO1_T1,SEAT_SMBR_NO1_T2,SEAT_SMBR_NO2_W1,SEAT_SMBR_NO2_W2,SEAT_SMBR_NO2_T1,SEAT_SMBR_NO2_T2,SSILL_W1,SSILL_W2,SSILL_T1,SSILL_T2,RR_SMBR_FR_W1,RR_SMBR_FR_W2,RR_SMBR_FR_T1,RR_SMBR_FR_T2,RR_SMBR_RR_W1,RR_SMBR_RR_W2,RR_SMBR_RR_T1,RR_SMBR_RR_T2,RR_FLR_SMBR_W1,RR_FLR_SMBR_W2,RR_FLR_SMBR_T1,RR_FLR_SMBR_T2,CTR_SMBR_FR_W1,CTR_SMBR_FR_W1.1,CTR_SMBR_FR_T1,CTR_SMBR_FR_T2,CTR_SMBR_RR_W1,CTR_SMBR_RR_W2,CTR_SMBR_RR_T1,CTR_SMBR_RR_T2,STEP1_FREQ_1ST
49.464,50.08,0.6752,2.865016,91.700179,32.174514,1.3370755,0.8677035,55.151581,31.568818,1.1016426,2.1154618,43.427627,109.39677,2.2182965,1.0515379,66.810438,34.466772,1.1816483,3.063599,42.481495,49.350867,0.98542,2.0001185,58.962806,54.302993,1.6421234,3.3010837,65.026972,47.216061,1.8492396,1.8197464,126.13779,60.919451,1.5877945,0.7542862,149.66533,52.717854,1.7018405,1.6730444,133.90969,52.438406,2.1641786,1.0076562,59.341187,86.462116,0.990037,2.4468068,75.171719,142.18332,4.0986108,1.5753948,123.34801,35.530119,2.3529345,0.6762027,94.913631,38.14545,1.3830796,0.8434991,156.03011,91.428528,2.3159227,1.4074845,140.14212,92.699276,2.1164393,3.6008921,91.412144,64.182344,3.0322691,2.8777195,107.07872,62.005526,1.2164357,0.7230218,70.238978,36.035031,0.7832789,1.6590877,58.154602,40.670816,0.7702112,1.362542,54.71929
55.944,35.68,0.5792,4.0533582,105.26712,43.791065,1.5593915,1.1431733,88.84773,44.017317,0.8024013,2.021242,30.41797,87.587359,2.057283,1.5425273,55.955429,23.440811,1.256953,3.5484221,46.238755,43.975826,1.0374125,2.1847955,55.414042,38.747238,1.94745,2.1303599,56.353922,43.804501,1.8402988,2.0380693,106.47567,37.26666,1.6460371,0.6545528,143.1701,51.437357,1.952801,2.1246183,141.68639,38.72589,1.9934921,0.6528869,49.938529,88.379704,1.0874986,2.3024443,49.936024,102.83048,3.5594306,1.1942721,163.77513,44.215644,1.9862654,0.5839538,99.453746,34.705033,1.1790141,0.7937941,133.34521,92.589993,1.9027073,1.5068486,84.018144,67.277695,2.3139532,5.9655168,75.889477,53.187215,3.3695946,2.2012289,132.12237,66.377433,1.5371612,0.8102917,57.200362,42.576511,0.6862059,1.411351,63.55385,42.913452,1.0139499,1.1251701,55.40753
62.424,45.28,0.9632,3.2622708,75.883426,46.06827,0.9892883,0.6810886,83.875996,41.006863,1.2111522,2.0545912,42.003868,74.373577,2.586214,1.2225284,85.012837,19.075669,1.6795037,4.0206968,48.83348,54.048728,1.1793498,1.4805228,57.42389,38.515825,1.9459166,2.5726704,65.677034,62.543805,1.5669335,1.3390833,83.067481,64.82238,1.907404,0.6488274,97.44153,52.503841,1.2507112,1.3884607,190.91252,69.771604,2.1122057,0.8077993,67.390817,80.652043,1.1262366,2.3427032,67.841651,91.722549,4.2641801,1.7200726,117.17565,35.853758,2.3430555,0.581546,97.457421,48.691888,1.9814962,1.3525443,117.2033,74.935718,2.2554496,1.3520764,124.92053,68.445946,1.5299406,4.401524,65.787265,45.710039,2.522194,3.7030457,118.95571,60.438009,1.2008564,0.686172,57.363933,37.85763,0.9413188,1.2836068,60.92562,60.210094,0.9808085,1.1030379,54.80452
68.904,30.88,0.8672,2.4700427,83.22935,29.298969,1.1318141,0.6616876,66.013276,39.77353,1.3946984,1.3547187,42.157234,72.891598,2.3241152,1.444342,86.964627,19.852597,1.3030384,4.7831632,48.972829,47.747775,1.1989033,1.8686752,83.229248,43.909271,1.8309217,3.5889655,79.791806,61.411862,1.0637494,2.2173799,94.60122,65.411061,1.6842771,0.7153219,144.5539,44.093989,2.0366293,2.1807863,143.93384,57.682183,1.4289594,1.1136799,68.44589,82.348261,1.2548593,1.3897878,55.376404,139.71773,3.1637949,1.2678009,163.04794,34.479886,1.4506081,0.8520642,88.962416,34.637065,1.7535061,0.9538351,98.12626,81.956809,1.3616512,1.00324,106.10744,56.173724,1.4053309,6.2177762,83.055291,47.918376,3.8158433,3.6991488,84.638281,56.166281,1.0199955,0.7424521,89.343801,45.660786,0.7055332,1.3910037,50.117682,42.366678,0.7952543,1.2221208,55.02905
38.0592,37.024,0.88256,3.4663408,88.647299,25.458333,1.5730017,0.8933691,93.305212,48.082351,1.3320255,1.3723042,37.681301,116.72902,2.4189742,1.0314279,73.389468,30.994904,1.0837766,2.8074745,36.326153,58.276732,1.3931878,2.2708025,78.370512,53.423969,1.444031,2.717426,75.365412,40.191794,1.3433997,2.1419882,72.711348,47.03517,1.7764983,0.5833873,101.53571,46.717107,1.6612095,1.4287408,171.80225,46.640858,1.553158,1.0674216,49.581577,55.488767,0.8574666,2.1527582,56.769374,113.08671,3.8540885,1.3343583,94.55424,29.880039,1.4746796,0.7635612,147.30105,45.789394,1.6740295,1.3634195,136.09805,103.63201,1.9700225,1.4165652,86.380239,76.342954,1.9446724,5.1410974,84.146019,40.955108,3.3465085,2.3913117,92.698357,81.117091,1.3083486,0.891602,91.244139,36.07292,0.7485153,1.9100027,46.954769,37.483395,0.8397178,1.1144085,55.75558
44.5392,46.624,0.78656,2.6745048,72.598715,42.382434,1.0750065,1.1146545,92.968192,27.22765,0.9895882,1.5086847,24.533357,83.569096,2.4380863,1.6235336,68.284169,25.982393,1.3600873,3.9831494,39.051101,58.648899,1.378961,1.4805433,70.007371,49.381285,1.2582148,2.4861478,88.024056,72.095528,1.824505,1.6993408,118.31147,64.043593,1.6553859,0.6774535,97.053506,41.94927,1.6800686,2.0617137,185.38531,49.405452,2.1965985,1.0722759,49.003173,55.933421,1.2614393,1.5875329,58.227061,86.02366,2.8898331,1.4826429,113.96038,47.778906,2.3367152,0.5895179,156.35191,36.918394,1.466512,1.316401,146.42282,103.67278,2.100534,1.0012298,114.94117,81.50248,2.0633796,5.5728868,98.730515,42.764341,3.9066184,2.9108849,101.45213,50.107121,1.2097808,0.7252247,55.523651,60.36072,0.9540205,1.8377572,61.558004,52.374595,0.8134707,1.4793652,54.98534
51.0192,32.224,0.69056,3.8625618,58.469321,42.543459,1.6010979,0.9277301,69.146192,39.317085,0.7898552,1.6892625,38.992728,82.002429,2.3305108,1.3524448,53.805145,20.892312,1.4669952,4.6586993,27.274926,55.036647,1.200259,2.4834726,81.454562,46.772986,1.4605336,2.6068953,82.029643,70.045942,1.2760233,1.7830208,114.48805,37.472238,1.9320395,0.6323863,122.0682,63.701759,1.9454547,1.9303622,202.6497,45.645349,1.754906,0.8349986,47.550524,59.003589,0.9517494,1.6797432,77.351421,110.48375,3.0126783,1.5584505,118.25987,51.054797,1.4356308,0.5088844,101.12778,51.428818,1.547247,1.1236761,157.27941,65.089717,1.5600718,1.4898544,100.64197,78.655878,2.049569,3.7956148,66.987285,40.686939,3.2691406,3.6922363,127.07244,68.702611,1.3194336,0.8222811,81.333619,38.181504,0.9703498,1.0925073,65.219157,44.710827,1.1717542,0.9215017,55.8279
57.4992,41.824,0.59456,3.0709041,72.050435,35.297411,1.3875339,1.0252667,93.389165,28.366144,0.7867817,1.8216777,39.644794,117.52812,2.9541298,1.3773216,79.298534,29.318701,1.517747,4.6251247,27.968117,57.354765,1.03161,1.6733067,63.479288,41.105519,1.2365499,2.46941,67.414864,41.870884,1.6748887,2.1524017,109.56932,57.115044,1.4828541,0.6354478,101.51694,64.524529,1.4885793,2.1316129,145.98092,50.629221,2.4291856,1.0779751,43.20965,63.183826,1.2706167,1.8325912,47.556055,134.21075,2.7037937,1.8074403,168.55927,45.237293,1.5248829,0.6560673,152.71775,51.693179,1.5799133,0.8500303,89.611559,58.829088,2.4052538,1.0818187,99.640422,94.795102,2.1996732,5.3954315,94.639659,44.539867,2.8791887,3.3885862,110.49361,57.630233,1.2368873,0.8702052,76.184462,48.792724,0.6448563,1.6112458,56.31962,42.28593,0.8538682,1.679643,55.29168
63.9792,51.424,0.97856,4.258676,79.424705,45.602912,1.4378502,1.052507,83.369415,44.63842,1.4081126,2.128407,29.138062,105.55135,2.3803982,1.2720935,81.173074,34.405493,0.9316762,4.189511,44.910815,56.369587,0.843425,2.1902769,67.55668,34.947708,2.0244219,2.1480525,53.431648,68.025796,1.2611461,1.5808901,123.6216,38.766336,2.121308,0.5904007,115.55524,57.098914,1.7308119,1.7636695,156.748,47.832981,1.3495789,0.9833498,56.7179,81.798492,1.0241489,2.2397267,46.009357,89.050514,3.2665309,1.8646292,158.85711,41.204299,1.9435447,0.6133046,151.40064,36.751133,1.4362892,1.1269528,108.89288,74.613424,1.6889649,1.6472409,103.0736,69.105898,2.1033688,5.4836369,94.814799,64.354888,3.7607552,3.5225597,86.217014,78.515701,1.4875404,0.6607358,98.401262,45.430976,0.6442735,1.4263068,53.879773,50.412737,0.9096201,1.4406196,55.47424
39.3552,34.144,0.57536,3.3079736,65.763251,29.933136,1.5318802,0.7564894,84.538195,42.502711,1.3244013,1.8160771,33.51952,116.12248,3.2069893,1.4500636,67.932547,26.054145,1.2241919,4.748428,35.847175,34.106195,0.9481792,2.5739435,71.528894,51.431688,1.3086154,3.1920707,71.928338,59.702033,1.3790198,1.4593283,112.57104,54.053408,2.1220723,0.8399987,147.03245,58.682041,1.4896428,1.8409908,167.32472,44.49251,1.4777627,1.0529556,57.662995,73.407668,0.7873075,2.1107566,67.454254,126.71683,4.0647916,1.9265928,103.1444,36.897218,2.0799218,0.629444,143.12965,47.202373,1.4652722,1.3264847,139.56827,77.789368,2.3127228,1.4415004,82.144036,76.002505,1.4442139,5.4261745,84.760858,65.304786,4.0122226,3.7210237,102.90174,55.017374,1.0800161,0.5746833,72.10509,45.31891,0.731752,1.4848658,52.743554,51.774053,1.2562691,1.5871789,54.24679
45.8352,43.744,0.95936,2.5164584,93.19962,40.583551,0.9480391,1.1293865,72.291574,40.314102,0.9714758,2.1527868,44.838419,86.849708,2.7076413,0.9835752,80.137863,23.740509,1.4460014,4.6380713,28.071283,44.325465,1.3641675,1.8802211,51.549596,60.497058,1.2657218,2.4546304,61.989854,49.151679,1.1686084,1.7085841,76.538178,42.190198,2.1514709,0.6096875,134.65759,53.566001,1.9740926,1.8342904,176.32459,49.016044,2.3128172,0.7140727,67.931651,56.074995,0.9766035,1.9247051,48.525679,87.003361,3.231867,1.1730623,131.03551,46.470055,1.6897186,0.7893836,87.748427,40.507188,1.6969832,1.0520993,151.29531,65.634618,1.5985035,1.4685712,126.4415,87.887259,2.3145398,4.9429596,65.614644,56.145521,3.2462081,2.9273381,80.475376,81.827408,1.6705267,0.6188405,82.130524,38.776412,1.0359141,1.8389482,44.581824,60.573251,1.2429341,1.168646,55.77946
52.3152,29.344,0.86336,3.7048007,57.580734,33.33128,1.4153998,0.9204067,53.431938,37.510423,1.2248798,2.2344296,31.556251,68.157064,2.6615287,1.6780717,84.071583,21.58727,1.0514007,3.5008606,30.551817,50.709788,1.1710959,1.4565431,72.395355,36.261288,1.7476276,3.0145255,53.894324,69.830657,1.2482655,1.8973617,126.18379,41.483138,1.8072953,0.7913623,153.87966,55.665004,1.7656079,1.8308522,177.45082,56.791269,2.1468326,1.1177472,70.132941,78.320383,0.8802423,1.6559866,45.911669,139.95976,2.7950726,1.4174351,157.66783,35.390597,1.8269017,0.6295657,154.62353,41.707724,1.9347009,1.012348,158.72024,60.206766,2.1807188,1.6238627,142.0525,70.308584,2.1859617,5.5563382,86.443611,43.952344,2.5168878,2.3151493,90.416129,50.773407,1.7984271,1.0099456,83.856544,57.580369,0.9223766,1.9270592,57.670269,39.669222,1.2629006,1.3553267,55.3138
58.7952,38.944,0.76736,2.9131429,71.161849,26.091454,1.3004616,0.6475896,82.155439,38.694739,0.8463866,2.0985128,37.178163,93.602634,2.6773968,1.1084546,52.062556,30.589155,1.2805953,4.5963548,43.001995,57.267788,0.9711835,2.122236,63.262884,40.31468,1.5424639,3.5484521,56.056122,71.042164,1.8802357,1.7447161,101.59202,63.197123,1.8278507,0.6764063,144.43235,55.888858,1.951713,1.950252,206.5663,40.361181,2.2776698,0.8760728,71.410829,77.769261,0.9197286,1.9191754,72.75799,123.87876,2.9813807,1.3421407,165.23347,37.090582,1.381786,0.6802033,133.33091,47.607592,1.9329434,1.2881884,89.577327,100.9234,1.6575626,1.4647454,106.98776,66.895995,2.3161908,5.5751223,98.811161,70.330346,3.8292389,2.2104774,96.008498,47.622676,1.4391077,0.5944921,92.773718,35.244141,0.9142303,1.4938583,46.05983,56.817416,1.1909115,1.1076899,55.15054
65.2752,48.544,0.67136,4.1009147,78.507773,30.922153,1.4429874,1.1681886,64.267484,31.834526,1.107576,2.1116173,36.041667,84.649117,2.8281996,1.283144,86.895789,33.308582,1.6768344,4.252881,42.970025,58.505792,1.1788089,2.2372091,69.371035,33.604928,1.2364718,3.6150708,84.349164,65.659393,1.7842244,2.2089705,120.55629,57.686793,1.628521,0.8046129,114.49938,39.948388,1.9534281,1.7424435,121.80033,60.26066,1.807545,0.7093618,59.03118,72.370048,1.0212652,1.6270969,45.558965,113.79986,4.4343416,1.7902186,124.98257,42.777839,1.7668489,0.836543,111.72316,29.687406,1.3902891,1.2754801,113.62254,89.791737,2.4590376,1.5824529,86.552105,73.074884,1.9971024,5.0762982,90.476962,57.271629,2.2579123,2.4052008,113.72035,65.514454,1.2788024,0.8954481,73.20369,38.466989,0.8705836,1.0593219,56.794679,62.302315,1.0859698,1.3066668,55.8919
40.6512,31.264,0.74816,3.1497847,72.494729,29.100389,1.4310701,0.6741052,77.106028,45.401846,1.4169792,2.2232602,30.378109,100.35734,1.9623018,1.6039646,89.288859,33.873316,1.2135597,3.3312867,42.831393,52.650622,1.521413,1.6440369,59.483616,50.99986,1.4633165,3.6063861,89.897286,64.004491,1.2839249,2.0537506,131.47271,42.145147,1.3975795,0.5455633,120.57062,47.014299,1.5149204,1.4423707,153.3649,63.717827,1.7931521,0.8752356,51.128892,63.90649,1.0521349,2.3638011,45.084531,146.80879,2.6839242,1.4565604,132.44781,31.048924,2.3606468,0.8442486,149.86693,40.195214,1.3690204,1.0829332,109.42543,92.381897,1.724584,0.9174412,129.92366,66.131214,1.7223248,5.1429294,66.965625,49.412073,2.2728225,3.6016821,105.68678,51.096127,1.7502965,0.655226,85.161922,41.984086,0.8922529,1.2077673,72.871889,46.51152,0.7105633,1.1643787,55.29213
47.1312,40.864,0.65216,2.3581268,86.06167,40.71694,1.6533861,0.9498861,78.103858,33.025921,1.174744,2.323051,39.250537,110.30587,2.2091004,0.9669167,76.252118,31.222383,1.0089469,4.3327558,27.1205,40.116922,1.5457635,1.5221175,52.600078,48.411687,2.1103405,2.3473684,82.02915,63.026103,1.0809961,2.2649698,108.05423,38.677672,1.5000562,0.8321201,158.56702,38.871004,1.3698725,1.4672076,188.85661,58.122775,1.4434912,1.0384166,51.969642,86.207145,1.2296917,1.9423686,75.58627,137.69544,3.4327699,1.7167459,134.28546,29.560463,1.4988515,0.4940006,124.51728,37.462142,1.6698638,1.2146893,96.047218,65.494874,1.8116398,0.9672609,111.14564,70.396719,1.4597515,5.5442302,65.499017,45.348002,2.9669697,3.2327579,129.32978,67.51715,1.2026721,0.9114703,75.73474,62.90911,0.7609513,1.7847706,69.805228,51.1466,1.1207003,1.4351479,55.08854
53.6112,50.464,1.03616,3.5464691,99.656958,36.208293,1.0034926,0.7323084,86.969893,43.782484,1.2922702,1.3627263,41.235291,112.1707,2.581711,1.6693976,87.735118,27.730389,1.6050889,4.2658276,43.07319,45.476492,1.5113663,2.4441234,57.441343,52.996468,1.2656437,3.6002912,78.924154,39.340187,1.2779441,1.7651528,87.525149,42.761946,2.2971379,0.7788526,147.64003,59.58986,1.4789414,1.445121,152.144,58.647484,1.6911766,0.8854595,49.553181,65.261218,0.7272521,1.7192107,46.528589,138.59247,2.8624148,1.1558405,166.65881,44.010601,1.9316847,0.5498593,120.55384,42.501415,1.5073591,0.8175492,100.30628,96.597268,1.6522874,1.1892053,113.35319,66.167041,2.111969,4.6238263,61.451946,68.877284,2.6249317,3.7439526,83.702118,51.911629,1.7124418,0.6440834,79.149752,57.850676,0.7216414,1.2870244,45.056883,50.589636,0.8750358,1.5756698,55.32017
60.0912,36.064,0.94016,2.7553817,70.273263,38.485498,1.2133893,0.8099126,70.921713,26.823334,0.9059915,1.2953478,34.711532,69.677145,2.4006639,1.6195876,66.826577,31.85961,1.0434435,4.5675849,35.235873,57.180812,0.910757,2.5711652,63.046481,39.523841,1.8483779,2.8274943,86.69738,66.613444,1.1855826,1.3370305,93.614716,38.079203,2.1728474,0.7173648,111.74775,47.253187,1.4548466,1.7688912,167.55168,62.493141,2.126154,0.6741705,65.412008,92.354696,1.1688406,2.0057595,61.959924,113.54676,3.2589676,1.776841,161.90767,28.943871,2.3786892,0.7043394,113.94407,43.522006,1.3259735,1.0663465,89.543095,95.017717,2.0498714,1.067672,114.3351,83.396888,1.3527084,5.754813,102.98266,62.520826,2.919289,2.8323686,81.523385,75.415118,1.6413282,0.7987791,63.762974,51.095558,0.6436043,1.3764709,73.600039,41.348901,0.9279548,1.3157369,55.5904
66.5712,45.664,0.84416,3.9431535,77.619187,43.316196,1.3559151,0.7905115,53.033758,42.163121,1.1675612,1.5821925,31.092472,123.95053,2.8209256,1.0470402,82.57791,22.783406,1.0916454,4.0994407,46.99098,48.514042,1.2733762,1.6614987,58.416642,60.508411,1.2817788,2.7491228,49.901478,72.486589,1.9454244,1.8219826,117.01084,57.043952,1.9664139,0.8197925,130.72536,63.166015,1.3795108,2.1613665,160.04797,69.027337,2.319088,0.6577217,61.600794,80.0791,1.2458775,2.0551279,51.514106,113.07929,4.2015364,1.8183548,154.9202,49.351424,2.4360758,0.656038,134.85132,39.178111,1.153607,0.7863313,115.79876,61.131497,2.0247791,1.2821691,121.58216,64.660025,2.04502,3.9118841,78.146142,68.748283,3.8745695,3.5351423,112.60228,62.758437,1.6245539,0.6093599,58.728387,53.326157,0.7900538,1.9132128,65.028017,44.932216,0.7728398,1.3400204,55.1292
41.9472,28.384,0.92096,2.9914531,65.370951,31.964957,1.6014617,1.0898442,63.060846,47.685913,0.796647,1.8428567,39.670506,105.2932,2.470157,1.2399577,71.416708,32.069737,0.9203879,2.8398062,30.694207,54.727196,1.5314615,2.1003181,60.752272,61.624864,1.193987,3.1182036,57.630389,40.026703,1.8436824,1.9382351,98.050053,63.012784,1.6658696,0.576255,160.29503,63.067008,1.7800647,1.8405901,168.2062,60.963875,2.1138461,1.1365206,60.617645,53.304296,1.0952892,2.3960574,65.452868,97.387182,2.557141,1.9448348,160.51852,49.230635,1.786699,0.7888776,129.0694,31.495369,2.0435322,1.3910696,105.17815,99.554497,2.1701685,1.0727826,88.18335,68.850676,1.7775181,3.6537462,61.52518,41.046219,3.8282734,3.5820997,130.60337,59.351314,1.5050953,0.6291283,56.60861,43.99344,1.0771989,1.5133913,55.664375,57.213663,1.2311492,1.5112864,55.17632
48.4272,37.984,0.82496,4.1797953,78.952066,46.325131,1.4865236,0.8170271,91.784347,26.670229,1.0781538,1.7069399,45.292419,72.538768,2.4860251,1.4503406,81.40768,24.871623,1.1495825,3.9353004,43.144385,33.685197,1.3315491,1.5660109,51.619802,36.878256,2.0088234,3.6521303,59.792187,41.23821,1.5756525,1.7855895,73.458279,53.52677,1.686425,0.881299,150.84771,63.290862,1.9661698,1.9599899,197.32169,44.533786,2.2446833,0.8948462,61.895532,52.753174,1.1347755,1.5192461,56.299188,153.30618,2.743449,1.8695404,168.08415,50.93062,1.3415833,0.8395153,107.77677,37.395238,2.0417747,1.00691,111.03524,92.271133,1.6470122,0.9136653,119.71861,65.438087,1.9077472,3.6725302,73.892731,67.424221,3.2806245,3.4774278,136.19574,56.200582,1.1457759,0.6936748,65.525785,51.057212,1.0690525,1.0801904,81.853936,44.361856,1.1591601,1.2636497,55.69407
54.9072,47.584,0.72896,3.3875672,86.29799,29.55583,1.6290494,0.7976261,73.89639,41.997226,1.1724379,2.1214592,39.859526,116.35715,2.8432809,1.2326206,54.361526,33.202665,1.3978826,4.8502506,37.14361,32.962251,1.2097416,1.7519152,56.431525,50.120053,1.7914108,2.891173,70.143309,46.773434,1.4464294,1.4441495,104.73082,55.841389,2.007644,0.5755263,93.918736,43.287695,1.1327903,1.3054095,182.8977,65.701558,1.3874799,0.8148009,59.003797,61.450964,1.2083566,2.1334712,53.271191,86.782431,4.0520763,1.2433961,116.20983,35.156545,2.3290085,0.8785202,92.009218,28.440073,1.4391081,1.2976295,133.2158,58.597434,1.3902438,1.2925871,101.90266,73.509035,2.0212997,4.280654,66.699873,50.357437,3.6377567,3.7321897,128.88497,61.210943,1.1279067,0.888509,60.35185,41.957499,0.841257,1.4833202,69.268288,57.086444,0.9490023,1.5526547,55.19308
61.3872,33.184,0.63296,2.5964798,106.1143,31.833035,1.0589461,0.8749192,90.54653,27.675291,0.8964387,1.7323955,34.267516,110.79419,2.6976223,1.083811,82.035671,26.553668,1.0410291,4.3531953,40.054336,33.669726,1.3491444,1.4726939,52.912302,54.707282,1.4694531,3.7343293,90.014141,47.740734,1.7636598,1.5040955,94.467079,65.158253,1.4617493,0.7282981,133.4255,52.129221,1.3661993,1.3694771,168.38577,63.745979,2.3216822,0.9271198,50.076414,77.524834,0.7297975,2.2917258,74.005811,114.85037,3.7339138,1.8275124,161.68462,50.066283,1.4077474,0.8031251,108.35345,38.994093,1.6752045,1.2200649,92.609405,76.534991,2.2144443,1.2349739,132.40218,80.186827,1.6774786,5.116751,104.12299,46.358374,3.2759118,3.3121319,115.61173,44.966968,1.1362712,0.9935578,55.90218,52.540258,0.9326696,1.2347074,62.504839,46.047528,1.1572342,1.1667996,54.8195
67.8672,42.784,1.01696,3.7842516,64.260219,36.663734,1.2014719,0.8558292,83.760257,40.390654,1.2150145,2.2132506,31.530539,80.39199,3.1455016,1.0354356,49.95341,35.036233,1.6487598,2.8861791,27.825727,53.337356,1.3912445,2.2295318,75.122371,44.541942,1.7901905,2.3657318,63.678799,71.674838,1.0794718,2.1115284,76.503062,66.785398,1.6242798,0.8505551,95.101575,57.122526,1.4741224,2.121875,155.22553,46.456615,2.4621721,1.0592017,52.724946,88.199913,1.0555698,2.2325205,64.014856,104.78333,2.9417254,1.2800406,165.70858,31.397255,1.5650856,0.4967553,104.47189,37.905533,1.471082,1.1313086,143.15365,67.481357,2.4158042,1.6328987,86.909568,51.85301,1.5281169,4.2380236,69.75809,47.445992,3.4278031,2.1216358,135.10637,49.052327,1.5302191,0.7710226,57.832396,62.379653,1.030034,1.1249137,58.325514,54.741489,0.8856196,1.5236832,54.97297
43.2432,49.504,0.61376,2.8331215,58.247174,34.84197,1.1895546,0.9017459,52.798801,31.757974,0.8640374,2.0511535,28.349546,91.106835,2.3903393,1.2312836,75.080242,22.012857,1.4740761,3.6047732,43.215581,49.493901,1.1517319,1.8878984,87.198261,49.560044,1.7320031,3.7039694,82.660219,43.136233,1.873361,1.8060262,120.59141,64.291593,2.1557122,0.5637453,154.0554,36.391864,1.4933983,1.4548589,142.89938,62.820089,1.6581901,0.9042329,40.037884,84.045131,0.9422989,2.4592815,66.069788,96.01989,2.6244832,1.6832402,169.5095,33.850639,1.891482,0.7091712,94.999702,32.28906,1.6161904,1.1962708,121.7642,87.944998,1.641737,1.4181253,126.08404,64.709133,1.7035253,5.7812342,86.333516,65.971158,3.9363172,3.210903,123.88936,60.489535,1.41911,0.7432661,97.501818,44.263748,0.8764637,1.7733565,80.850989,38.134077,0.8432844,0.9516295,55.43017
49.7232,35.104,0.99776,4.0214638,71.82829,27.602144,1.0746164,1.1689288,81.522301,32.94229,1.1455442,1.9152367,33.971459,116.55241,2.4062074,1.4416666,85.071215,31.014743,0.9232706,4.7002674,32.865758,56.051901,0.9518195,2.5535912,78.06579,53.613435,1.5268394,2.437896,84.822017,44.34774,1.6053311,1.6533806,95.999635,54.805578,2.1762676,0.8687893,144.60808,36.615718,1.6795034,1.5742587,172.01487,46.390001,1.7890273,0.6625584,41.315772,83.494009,0.9817853,1.5824702,56.916108,151.93889,2.8107912,1.6079458,97.875132,35.550624,1.4463664,0.7598089,147.50708,38.188929,1.6144328,0.8121112,127.62129,80.661634,2.2585807,1.259008,91.019304,61.296544,1.8337544,5.8000182,98.701066,58.749161,3.3886683,3.1062312,129.48173,57.338804,1.0597906,0.8078126,60.818993,51.32752,0.8683174,1.3401556,69.240549,55.28227,0.7712952,1.4839928,55.51327
56.2032,44.704,0.90176,3.229806,85.409403,41.949874,1.5419771,0.959949,62.662666,30.138611,1.3993284,2.2706196,39.206728,102.9202,3.0097485,1.2967166,73.526501,32.06993,1.0856052,4.5393142,43.457378,42.319771,1.1416853,1.487985,85.155988,51.556651,1.5343303,3.6978745,71.687087,52.071929,1.8673801,1.5174284,76.643846,64.908393,1.9752705,0.7970347,105.52481,48.967425,1.4574193,1.4576092,141.67848,57.749746,1.5562146,0.9144568,72.662172,85.399858,1.2174161,1.8146911,67.513845,87.803568,2.8029739,1.3825204,124.5205,46.812316,1.4625199,0.8347819,139.48661,34.595261,1.7545291,0.9308867,112.64505,92.160369,1.5694403,1.6898895,109.51357,64.74496,2.0931695,5.262131,80.819836,51.83637,2.4284264,3.3531736,101.9047,61.305038,1.3812553,0.7321236,91.489648,60.130338,0.7058522,1.8526135,53.035983,42.212192,1.0077568,1.3629207,55.60749
